sec_name_rsrc,pe_characteristics,pe_dll_chars,pe_image_base,cape_num__malscore,cape_num__sum_files_count,cape_num__detections_count,cape_num__target_cape_yara_count,sec_exec_count,pe_resource_size,cape_num__sum_delete_files_count,sec_write_count,pe_num_sections,sec_rx_count,cape_num__sum_write_files_count,pe_timestamp,cape_num__sum_read_files_count,sec_rawsize_max,ng2_0287,cape_num__signatures_count,ng2_1171,sec_rawsize_mean,pe_import_desc_count,sec_read_count,ng2_0240,pe_size_of_headers,ng2_0711,pe_file_align,mid_byte_139,pe_overlay_ratio,cape_num__sig_sev_1_count,ng2_1745,ng2_1668,tail_byte_139,ng2_1604,tail_byte_000,cape_num__sig_sev_sum,sec_rw_count,sec_entropy_min,byte_085,ng2_1165,file_size,cape_num__sig_sev_2_count,ng2_0004,entropy_tail,ng2_1819,ng2_0556,ng2_0351,ng2_0795,ng2_0360,str_susp_kw_sum,ng2_1887,sec_entropy_mean,sec_name_text,ng2_0000,ng2_1902,ng2_0448,ng2_1341,ng2_0369,cape_num__sum_write_keys_count,cape_num__proc_count,ng2_0027,pe_import_rva,ng2_0228,tail_byte_033,byte_069,byte_000,ng2_0245,ng2_0919,cape_num__sum_read_keys_count,mid_byte_000,str_count,str_url_count,cape_num__sig_sev_3_count,ng2_0283,ng2_2027,sec_name_data,ng2_0403,file_entropy,ng2_1852,cape_num__sum_executed_commands_count,null_ratio,ng2_1302,mid_byte_133,ng2_1645,ng2_2042,tail_byte_069,ng2_0104,ng2_1307,ng2_0041,ng2_0332,ng2_0486,mid_byte_232,cape_num__sum_started_services_count,cape_num__sig_sev_mean,byte_139,ng2_0539,ng2_1197,ng2_1352,ng2_0949
1.0,258.0,34112.0,4194304.0,7.0,52.0,0.0,0.0,1.0,2138.0,0.0,1.0,4.0,1.0,4.0,1379526800.0,0.0,23552.0,0.0,9.0,3.5512625e-05,6784.0,1.0,4.0,0.0,1024.0,0.0,512.0,0.00014204545,0.0,6.0,0.0,0.0,0.00014204545,0.0,0.3387784,13.0,1.0,0.081539415,0.0013849431,0.0,28160.0,2.0,0.000106537875,5.3503757,0.0,0.0,0.0020242196,3.5512625e-05,0.0,12.0,0.00021307575,2.962999,1.0,0.20529848,0.0,0.000106537875,0.00021307575,3.5512625e-05,0.0,7.0,0.0,31432.0,0.0,0.0011008523,0.002734375,0.3387784,0.00024858836,7.102525e-05,156.0,0.3387784,420.0,0.0,1.0,0.0,0.0,0.0,7.102525e-05,5.3503757,0.0,5.0,0.3387784,0.0,0.00035511365,0.0,0.0,0.002734375,0.00021307575,0.0,0.0,0.0001420505,0.0,0.00031960226,2.0,1.4444444,0.00014204545,7.102525e-05,0.0,0.0,0.000284101
1.0,258.0,33088.0,4194304.0,0.7,187.0,0.0,0.0,1.0,332744.0,7.0,1.0,5.0,1.0,14.0,1576809100.0,1.0,481280.0,0.0005655003,11.0,0.0013155007,222105.6,10.0,5.0,0.0005965003,1024.0,0.00031900016,512.0,0.0038613281,0.9627715,9.0,0.00026800012,0.0007645004,0.003859375,0.0007905004,0.004505859,13.0,1.0,2.5222166,0.00367,0.00028650014,29857520.0,2.0,0.0003610002,7.999052,0.0018035009,0.0010955005,0.0010965005,0.0031630015,0.0005575003,95.0,0.00048200024,5.106817,1.0,0.09613255,0.00066400034,0.0019265009,0.0013620007,0.0006385003,0.0,5.0,0.0011000006,639120.0,0.0013050006,0.003857422,0.006797,0.1311325,0.0008805004,0.0005585003,76.0,0.0039785155,5384.0,1.0,4.0,0.0009695005,0.0003985002,1.0,0.0008095004,7.3082957,0.0033865017,3.0,0.1311325,0.0004480002,0.0039003906,0.00071650033,0.00031400015,0.0039785155,0.004116002,0.00076700037,0.0006360003,0.0011255005,0.0007800004,0.0037910156,7.0,1.1818181,0.0118425,0.0024480012,0.0005185003,0.0011105005,0.0007605004
1.0,258.0,33088.0,4194304.0,10.0,56.0,1.0,1.0,1.0,57376.0,0.0,1.0,6.0,1.0,0.0,1585217000.0,0.0,198144.0,0.0005735003,11.0,0.0007635004,51968.0,2.0,6.0,0.00061700033,1024.0,0.00047400023,512.0,0.0038046874,0.989111,5.0,0.0004370002,0.00070550037,0.0042167967,0.00067150034,0.0041621095,19.0,1.0,2.1216638,0.003988,0.0004085002,28729148.0,4.0,0.0006505003,7.999307,0.0010155005,0.0007780004,0.0010215006,0.0017985009,0.00067900034,61.0,0.0010610005,5.2191,1.0,0.017050508,0.0006300003,0.00072600035,0.0006345003,0.0007240004,7.0,1.0,0.0008095004,243060.0,0.002170501,0.0038691405,0.004736,0.030208,0.0007765004,0.0005985003,435.0,0.0032128906,4084.0,1.0,2.0,0.0008720004,0.00048150023,1.0,0.00069500034,7.930596,0.00077450037,0.0,0.030208,0.00055350026,0.0040078126,0.0005330003,0.00046500022,0.003917969,0.0013585007,0.0006445003,0.0005355003,0.0007730004,0.0006185003,0.004050781,0.0,1.7272727,0.007737,0.0010270005,0.00045450023,0.00068150036,0.00053750025
1.0,258.0,34112.0,4194304.0,2.9,56.0,0.0,0.0,1.0,680.0,0.0,0.0,3.0,1.0,5.0,1289504300.0,0.0,196608.0,0.0004691352,9.0,0.0004021159,68266.664,1.0,3.0,0.00042126427,4096.0,0.0005409416,4096.0,0.0036190257,0.0,6.0,0.00045956104,0.0004116901,0.0036190257,0.00043083847,0.082481235,12.0,0.0,0.016408464,0.003379672,0.0004691352,208896.0,3.0,0.0004930707,7.741845,0.00046434812,0.00042126427,0.00044519975,0.0004787094,0.0004691352,9.0,0.0003973288,2.8842525,1.0,0.06972402,0.00060317386,0.00040690298,0.0004739223,0.0004116901,0.0,7.0,0.0004691352,203008.0,0.0004116901,0.0036094517,0.0038152956,0.082481235,0.00044998684,0.00044519975,151.0,0.082481235,454.0,0.0,4.0,0.0004787094,0.00044041264,0.0,0.0004021159,7.741845,0.00044041264,7.0,0.082481235,0.00044041264,0.0032839307,0.0004116901,0.00043083847,0.0038152956,0.0004116901,0.00043562555,0.0004834965,0.00043562555,0.00044519975,0.0035424326,4.0,1.3333334,0.0036190257,0.00042605135,0.00044041264,0.00042605135,0.00042126427
1.0,271.0,0.0,4194304.0,8.0,301.0,0.0,0.0,1.0,113862.0,8.0,1.0,3.0,1.0,34.0,1352337900.0,1.0,118784.0,3.974405e-05,22.0,0.00015329848,57344.0,1.0,3.0,0.00022143112,4096.0,9.084354e-05,4096.0,0.008045285,0.0,7.0,6.2454936e-05,0.00030659695,0.008045285,9.652126e-05,0.20674737,45.0,1.0,-0.0,0.005337028,2.8388606e-05,176128.0,7.0,0.00024981974,6.307631,0.0011128334,0.00055073894,0.00034066327,0.002032624,7.381038e-05,0.0,0.00016465392,3.9581585,1.0,0.16446087,5.677721e-05,0.0005337058,0.0004996395,0.00011355442,37.0,16.0,0.0004542177,47844.0,0.00016465392,0.0008970749,0.0038665063,0.20674737,0.00019304252,0.00013058759,1150.0,0.20674737,1205.0,0.0,8.0,0.0010958002,5.677721e-05,1.0,0.00036905188,6.307631,0.0005109949,15.0,0.20674737,0.00014194303,0.0013456122,0.00013626531,0.00015329848,0.0038665063,0.00019872024,0.0019190698,6.2454936e-05,0.00041447364,0.0001078767,0.0014023891,5.0,2.0454545,0.008045285,0.00039744048,7.381038e-05,6.813266e-05,0.0006131939
1.0,271.0,0.0,4194304.0,10.0,24.0,1.0,0.0,1.0,4164.0,0.0,1.0,3.0,1.0,3.0,1378167200.0,0.0,61440.0,7.709803e-05,21.0,0.0012078692,24576.0,1.0,3.0,7.709803e-05,4096.0,0.00010279737,4096.0,0.0050884048,0.0,5.0,7.709803e-05,0.00026984312,0.0050884048,0.00016704573,0.2987125,47.0,1.0,-0.0,0.002133018,0.00015419607,77824.0,6.0,0.00047543785,5.645017,0.0010279737,0.00042403917,0.00028269278,0.0016190587,0.00025699343,1.0,0.00014134639,3.1507976,1.0,0.25288153,0.00015419607,0.00026984312,0.00029554244,0.00012849671,6.0,6.0,0.0003597908,61508.0,0.00061678427,0.0011821546,0.006977282,0.2987125,0.00028269278,0.00016704573,21.0,0.2987125,241.0,0.0,10.0,0.00026984312,0.00029554244,1.0,0.00029554244,5.645017,0.0015034116,5.0,0.2987125,0.00012849671,0.0038163036,0.0007195816,0.00014134639,0.006977282,0.008313738,0.00023129409,8.99477e-05,0.00034694115,0.000115647046,0.012207031,1.0,2.2380953,0.0050884048,0.0011050717,7.709803e-05,3.8549017e-05,0.0020816468
1.0,258.0,0.0,4194304.0,1.0,7.0,0.0,0.0,1.0,1820.0,1.0,0.0,3.0,1.0,0.0,1315468900.0,0.0,105472.0,0.00028791692,7.0,0.0005212289,66389.336,8.0,3.0,0.00038223455,1024.0,0.0004616599,512.0,0.0050037727,0.0062348596,1.0,0.0003921627,0.00082403806,0.0050037727,0.000526193,0.027957587,14.0,0.0,4.274028,0.004631468,0.00040209087,201448.0,5.0,0.00044676763,7.8795075,0.0006850437,0.00045173173,0.0004964085,0.0010077092,0.0004964085,2.0,0.00047655214,6.6823745,0.0,0.015954569,0.00043683947,0.0003871986,0.0006602233,0.00047655214,0.0,1.0,0.00056590565,104348.0,0.00047655214,0.0036039078,0.0054555023,0.027957587,0.00046662398,0.00034252185,9.0,0.027957587,511.0,0.0,1.0,0.0006602233,0.0005609416,0.0,0.00063540286,7.8795075,0.0004616599,0.0,0.027957587,0.00042194722,0.0032762797,0.00047158805,0.00043683947,0.0054555023,0.00051130075,0.0005460493,0.00030280917,0.0004864803,0.0005807979,0.0038967873,0.0,2.0,0.0050037727,0.0005559775,0.00037230636,0.0003574141,0.0004864803
0.0,259.0,33088.0,4194304.0,8.0,87.0,0.0,0.0,3.0,18116.0,0.0,3.0,3.0,0.0,5.0,1391362800.0,1.0,48963.0,0.00032008963,14.0,0.00046012882,16321.0,5.0,3.0,0.0006001681,1024.0,0.00032008963,512.0,0.003280853,0.0,6.0,0.00032008963,0.00018005041,0.003280853,0.00040011204,0.10372697,24.0,0.0,0.0,0.0034008843,0.00036010082,49987.0,6.0,0.0002800784,7.456847,0.00046012882,0.00036010082,0.00044012323,0.0006001681,0.0005601568,0.0,0.00024006722,2.5063586,0.0,0.0907254,0.00016004482,0.00038010642,0.00030008404,0.00038010642,6.0,8.0,0.00026007282,124844.0,0.0022206218,0.0028207335,0.0068217735,0.10372697,0.00044012323,0.00046012882,777.0,0.10372697,69.0,0.0,2.0,0.00040011204,0.00042011763,0.0,0.00032008963,7.456847,0.00040011204,7.0,0.10372697,0.00032008963,0.0031008061,0.00038010642,0.00020005602,0.0068217735,0.00074020727,0.0002800784,0.00044012323,0.00040011204,0.00040011204,0.0038209935,4.0,1.7142857,0.003280853,0.00044012323,0.00062017364,0.00052014564,0.0012403473
1.0,258.0,34112.0,4194304.0,8.0,126.0,0.0,0.0,1.0,4172.0,2.0,0.0,3.0,1.0,4.0,391078560.0,1.0,2966528.0,0.00045700022,27.0,0.00038350018,990549.3,1.0,3.0,0.0003945002,512.0,0.00043850022,512.0,0.0034648438,0.0,10.0,0.00039500018,0.00039500018,0.0028945312,0.0003975002,0.032589845,51.0,0.0,0.10191043,0.003431,0.0004210002,2972160.0,10.0,0.0004195002,7.879191,0.00045100023,0.00044100021,0.0008060004,0.00041500022,0.0003840002,0.0,0.00042200022,4.1387014,1.0,0.025668513,0.00044500022,0.0003800002,0.00043400022,0.0004360002,11.0,8.0,0.00041100022,2974200.0,0.0003850002,0.0049160155,0.0037305,0.0464765,0.0003900002,0.00043100023,754.0,0.031910155,5260.0,0.0,7.0,0.0004015002,0.0004205002,0.0,0.0003975002,7.8750367,0.00044600022,8.0,0.0464765,0.00046900022,0.0034609374,0.0004290002,0.0003935002,0.0045625,0.0004080002,0.0004155002,0.00045100023,0.0004090002,0.0004030002,0.0033710937,1.0,1.8888888,0.0034185,0.00043400022,0.00045300022,0.0004040002,0.00043100023
1.0,34.0,34144.0,4194304.0,3.7,204.0,0.0,0.0,1.0,107328.0,0.0,0.0,3.0,1.0,0.0,2728557800.0,0.0,2239488.0,0.00014600008,9.0,0.00013700007,782506.7,1.0,3.0,0.00012950007,512.0,0.00011200005,512.0,0.0008261719,0.0,5.0,0.00034500018,0.00017450009,0.00074804685,0.00015000008,0.5695215,14.0,0.0,0.09800418,0.001242,0.00010150005,2348032.0,3.0,0.00020550011,3.5871372,0.00011100005,6.600003e-05,0.00056250027,0.00015000008,0.00011000005,157.0,0.00012500006,2.3396575,1.0,0.35324016,0.00014650007,0.00016500008,0.00016800009,0.00014350007,0.0,1.0,0.00015450007,2247350.0,0.00025000013,0.0016445313,0.0016175,0.482397,0.00013800008,0.00016850009,143.0,0.41057813,4094.0,23.0,1.0,0.00013300007,0.00015850009,0.0,0.00010200005,4.4941516,0.000112500056,0.0,0.482397,9.950005e-05,0.00092773436,8.200004e-05,0.0001925001,0.00087109377,0.00013850007,0.00014800008,9.550005e-05,0.00020750011,0.00015500007,0.0006425781,0.0,1.5555556,0.0010595,0.00014600008,0.00013350007,0.00012900007,0.0002080001
1.0,783.0,0.0,4194304.0,0.5,11.0,0.0,0.0,1.0,53248.0,0.0,2.0,5.0,1.0,0.0,1368890900.0,0.0,53248.0,0.00021888838,3.0,0.0004209392,11673.6,5.0,4.0,0.00043777676,1024.0,0.0004209392,512.0,0.0041756467,0.0,1.0,0.00040410162,0.0004714519,0.0041756467,0.0006566651,0.115116514,6.0,1.0,-0.0,0.0032327587,0.00033675137,59392.0,1.0,0.00033675137,7.5063233,0.000505127,0.0002694011,0.00048828946,0.00082504086,0.0002525635,2.0,0.00040410162,4.273697,1.0,0.107440524,0.00030307623,0.00040410162,0.0004209392,0.0005219646,0.0,1.0,0.00037042648,8316.0,0.00035358893,0.0032327587,0.0032159213,0.115116514,0.00038726407,0.00035358893,7.0,0.115116514,138.0,0.0,1.0,0.00067350274,0.00060615246,2.0,0.00048828946,7.5063233,0.00030307623,0.0,0.115116514,0.00030307623,0.003081223,0.00037042648,0.00038726407,0.0032159213,0.001363843,0.00038726407,0.00035358893,0.00045461435,0.00030307623,0.0050175106,0.0,2.0,0.0041756467,0.00038726407,0.0004714519,0.0004209392,0.00043777676
1.0,33167.0,0.0,4194304.0,8.0,91.0,0.0,0.0,2.0,2216448.0,1.0,4.0,9.0,2.0,7.0,1290505500.0,0.0,2216448.0,0.000112500056,18.0,0.00068800035,369834.66,18.0,9.0,0.0012745006,4096.0,0.00014000008,512.0,0.00040820314,0.0,6.0,1.800001e-05,0.0012800007,0.0011308594,0.0010650005,0.016449219,31.0,4.0,-0.0,0.005977,2.3500012e-05,3329536.0,11.0,0.00029100015,4.148576,0.005463503,0.0012210006,0.0016720009,0.011936506,0.00027100014,24.0,0.0001845001,2.8902664,1.0,0.17052409,0.00017800009,0.0011590006,0.0008150004,0.00014600008,4.0,7.0,0.0018360009,1064960.0,0.0038840019,0.011630859,0.010694,0.2147195,0.0009650005,0.0008020004,492.0,0.12777539,5965.0,0.0,1.0,0.0024540012,0.001885501,1.0,0.0010365006,5.706367,0.004387002,7.0,0.2147195,0.00047900024,0.00019726563,0.0004160002,0.00014450007,0.001203125,0.0055050026,0.002330501,0.00022150012,0.00050900027,0.0017790009,0.00034375,5.0,1.7222222,0.0342905,0.0050865025,0.00012950007,0.00026550013,0.0004250002
1.0,258.0,33088.0,4194304.0,9.0,993.0,0.0,0.0,2.0,87240.0,8.0,3.0,3.0,0.0,679.0,1357227300.0,2.0,126976.0,3.539919e-05,39.0,6.455146e-05,77994.664,1.0,3.0,5.4834036e-05,4096.0,3.470509e-05,512.0,0.0,0.8368806,7.0,2.8458171e-05,8.190401e-05,0.0,6.1775056e-05,1.0,90.0,1.0,2.068962,0.00036787367,4.3034306e-05,1440712.0,13.0,5.6916342e-05,-0.0,9.6480144e-05,0.000101338854,0.00011313858,0.00022003026,4.719892e-05,2.0,6.6633766e-05,4.188581,0.0,0.91371274,3.8869697e-05,0.00012979703,6.802197e-05,6.593966e-05,1401.0,18.0,9.439784e-05,239104.0,9.092733e-05,0.0,0.00042895458,0.91584575,0.0001207737,5.4834036e-05,1086.0,1.0,348.0,5.0,19.0,7.218658e-05,4.372841e-05,0.0,7.010427e-05,1.0831041,0.0001179973,13.0,0.91584575,4.928122e-05,0.0,4.9975326e-05,2.5681764e-05,0.0,0.00020753642,6.593966e-05,4.9975326e-05,7.218658e-05,5.5528137e-05,0.0,5.0,2.3076923,0.000857215,0.000102727055,3.4010984e-05,5.205763e-05,5.5528137e-05
1.0,271.0,0.0,4194304.0,10.0,112.0,1.0,0.0,1.0,5278.0,0.0,1.0,3.0,1.0,27.0,1391335600.0,0.0,122880.0,0.0001087725,38.0,0.00130527,45056.0,1.0,3.0,0.0001087725,4096.0,0.0012100941,4096.0,0.022631325,0.053250577,6.0,0.00010197422,0.0001087725,0.022631325,6.118453e-05,0.24148011,89.0,1.0,-0.0,0.0016927605,4.758797e-05,147097.0,14.0,0.00014956218,5.927063,0.00048947625,0.00016995704,0.0004418883,0.019293522,0.00015636047,5.0,8.837766e-05,3.1676567,1.0,0.17684369,5.438625e-05,0.00019035189,0.0001087725,4.758797e-05,121.0,35.0,0.00051666936,123668.0,0.0011149182,0.0009925424,0.0022774087,0.24148011,0.00021074673,0.0013188666,1646.0,0.24148011,286.0,13.0,17.0,0.00043509,0.00012916734,1.0,0.0013868494,5.927063,0.00016995704,5.0,0.24148011,6.118453e-05,0.0010877176,0.00013596563,0.00017675532,0.0022774087,0.0007206178,0.0004418883,0.00010197422,0.00016995704,4.758797e-05,0.0041537215,6.0,2.3421052,0.022631325,0.0005438625,6.118453e-05,6.7982815e-05,0.0002923261
1.0,33166.0,0.0,4194304.0,3.5,27.0,0.0,0.0,2.0,81920.0,0.0,5.0,10.0,2.0,4.0,1398716200.0,1.0,2300928.0,0.0001785001,7.0,0.0008640004,266803.2,23.0,10.0,0.001808001,1024.0,0.00011550006,512.0,0.044015624,0.0,3.0,3.700002e-05,0.002036501,0.0124824215,0.0015235008,0.17982031,12.0,5.0,0.0,0.008941,1.5500007e-05,2669056.0,3.0,0.0008075004,6.6227407,0.0071380036,0.0018015009,0.002237501,0.015448008,0.00057750026,385.0,0.00025150014,3.8726964,1.0,0.09738455,0.00028600014,0.0014640008,0.0009350005,0.00013200006,1.0,1.0,0.0025440012,2387968.0,0.0033170017,0.00074804685,0.0170665,0.189149,0.0013325007,0.0011860006,29.0,0.21651758,18149.0,0.0,1.0,0.0032110016,0.0027235013,1.0,0.0014130007,6.4014945,0.006074003,0.0,0.189149,0.0006920003,0.0039980467,0.00067450036,0.00016400008,0.0065234373,0.007698504,0.0033795016,0.00031400015,0.0008255004,0.0026725014,0.022337891,0.0,1.7142857,0.0459575,0.0068560033,2.1500011e-05,0.0004245002,0.0007390004
1.0,271.0,0.0,4194304.0,9.0,106.0,0.0,0.0,2.0,34216.0,2.0,1.0,5.0,2.0,7.0,1429362700.0,0.0,34304.0,0.00023887475,17.0,0.0009836019,14028.8,8.0,5.0,0.00082903594,1024.0,0.00018266894,512.0,0.01851956,0.0,6.0,0.0004777495,0.0010117049,0.01851956,0.0010819621,0.16366906,33.0,1.0,4.841193,0.0024027652,2.8102913e-05,71168.0,6.0,0.00033723496,6.0047727,0.002866497,0.0011241165,0.0014051456,0.0075315805,0.00053395535,24.0,0.00036533788,5.7275763,1.0,0.08675369,0.00026697767,0.0016721233,0.00053395535,0.0011241165,0.0,8.0,0.0014051456,41632.0,0.009288013,0.0013208183,0.005198966,0.16366906,0.0016861748,0.00075877865,77.0,0.16366906,258.0,0.0,5.0,0.0017002262,0.00039344077,1.0,0.0012084253,6.0047727,0.0012786825,6.0,0.16366906,0.0004496466,0.0037095323,0.0004777495,5.6205827e-05,0.005198966,0.0051709358,0.0009273961,0.00068852137,0.0013629913,0.0012505796,0.008852293,1.0,1.9411764,0.01851956,0.0018266893,0.0013629913,0.000800933,0.0009695505
1.0,33167.0,0.0,4194304.0,7.0,10593.0,0.0,0.0,2.0,4536.0,337.0,3.0,3.0,0.0,337.0,708992500.0,0.0,39936.0,0.0003255279,9.0,0.00060765207,15018.667,7.0,3.0,0.0006293539,4096.0,0.00039063348,512.0,0.0069010416,0.0,4.0,0.0005425465,0.00030382603,0.0069010416,0.0005425465,0.09882812,16.0,1.0,0.0,0.0035590278,0.0005425465,46080.0,3.0,0.00034722977,7.5834603,0.0010199874,0.0004340372,0.0009982856,0.0011719004,0.0004340372,0.0,0.0007161614,3.9871972,0.0,0.08778402,0.00036893162,0.00069445954,0.00047744092,0.0006293539,0.0,1.0,0.0008463725,127416.0,0.0008897763,0.0036024305,0.0036024305,0.09882812,0.00069445954,0.0006510558,32.0,0.09882812,157.0,0.0,2.0,0.00078126695,0.0004340372,0.0,0.0007161614,7.5834603,0.00028212418,0.0,0.09882812,0.00047744092,0.0033854167,0.0005859502,0.0004991428,0.0036024305,0.00047744092,0.0005859502,0.00034722977,0.0008680744,0.00060765207,0.0037109375,0.0,1.7777778,0.0069010416,0.0008680744,0.00034722977,0.0005859502,0.0004340372
1.0,259.0,34048.0,4194304.0,9.0,323.0,0.0,0.0,1.0,113672.0,15.0,1.0,4.0,1.0,112.0,1493237400.0,1.0,114176.0,0.00036569452,21.0,0.00026595965,29824.0,6.0,4.0,0.0004654294,1024.0,0.00026595965,512.0,0.0045711435,0.0,7.0,0.0004072507,0.00032413832,0.0045711435,0.00041556195,0.07691988,42.0,1.0,1.7720432,0.0077376994,0.000382317,120320.0,7.0,0.0004488069,7.6463127,0.00034907204,0.0004072507,0.00036569452,0.0008560576,0.0004654294,1.0,0.00044049567,5.1316767,1.0,0.047714826,0.00026595965,0.00044049567,0.00024102593,0.00033244956,16.0,10.0,0.0004488069,8904.0,0.0005984092,0.0027925533,0.0050033242,0.07691988,0.00041556195,0.0004488069,695.0,0.07691988,691.0,0.0,7.0,0.000556853,0.00028258213,1.0,0.0005152968,7.6463127,0.0005152968,9.0,0.07691988,0.00039893948,0.0033327793,0.00024933717,0.0002742709,0.0050033242,0.0005069856,0.00022440345,0.00021609222,0.00052360806,0.00036569452,0.002975399,1.0,2.0,0.0045711435,0.00054023054,0.000382317,0.0005152968,0.00094748125
1.0,258.0,34112.0,4194304.0,7.0,28.0,0.0,0.0,1.0,2432.0,0.0,0.0,3.0,1.0,0.0,1311525500.0,0.0,13312.0,5.9189108e-05,7.0,0.0,5461.3335,1.0,3.0,0.0,512.0,0.0,512.0,0.00017755682,0.0,6.0,0.00017756733,0.0,0.00017755682,0.000118378215,0.36363637,8.0,0.0,0.077633165,0.0018347538,5.9189108e-05,16896.0,1.0,0.00023675643,5.2070246,0.0,0.0,0.0013021604,0.000118378215,5.9189108e-05,3.0,0.000118378215,3.2600143,1.0,0.18508434,0.0,0.0,0.00017756733,0.0,0.0,4.0,0.0,21236.0,0.000118378215,0.0015388258,0.0024857954,0.36363637,0.00035513466,0.0,116.0,0.36363637,231.0,0.0,4.0,0.0,5.9189108e-05,0.0,0.0,5.2070246,0.0,3.0,0.36363637,0.0,0.00047348486,5.9189108e-05,0.00029594556,0.0024857954,0.00029594556,0.0,0.000118378215,0.000118378215,0.0,0.00035511365,0.0,1.1428572,0.00017755682,0.0,0.0,0.0,0.00047351286
1.0,783.0,32768.0,4194304.0,8.0,55.0,0.0,0.0,1.0,2560.0,1.0,5.0,7.0,1.0,1.0,1262680000.0,0.0,34816.0,0.00029524261,15.0,0.0018375549,6802.2856,8.0,7.0,0.00039659458,1024.0,0.00044947385,512.0,0.015022055,0.7856636,5.0,0.00025998979,0.0020005994,0.015022055,0.00085488165,0.18586102,29.0,5.0,-0.0,0.0062265075,0.0002643964,226933.0,6.0,0.0005287928,7.0180216,0.002740909,0.0022870288,0.0016656972,0.004459486,0.00059929845,27.0,0.00042303422,3.212425,1.0,0.15809141,0.00025117656,0.0022121165,0.0012250366,0.00042303422,0.0,7.0,0.0016172245,204800.0,0.008156628,0.0021944803,0.0074118795,0.18586102,0.0015290924,0.00059048523,1378.0,0.18586102,820.0,1.0,4.0,0.0011369045,0.00065658434,1.0,0.0013219819,7.0180216,0.0013792678,4.0,0.18586102,0.0007579363,0.0056668706,0.0017185765,0.0002776162,0.0074118795,0.0035561314,0.00085047504,0.00028642942,0.001533499,0.00057726545,0.009861941,2.0,1.9333333,0.015022055,0.0017317963,0.00018067086,0.00045828708,0.0012470696
1.0,271.0,0.0,4194304.0,8.0,59.0,0.0,0.0,1.0,2320.0,0.0,1.0,4.0,1.0,4.0,1311160000.0,0.0,24832.0,3.2341002e-05,20.0,0.00014553452,8256.25,1.0,3.0,0.00033958053,4096.0,6.4682004e-05,4096.0,0.010316613,0.33765078,6.0,1.6170501e-05,0.00045277405,0.010316613,3.2341002e-05,0.55509204,40.0,1.0,-0.0,0.0025872386,1.6170501e-05,61842.0,8.0,0.0012936401,3.89473,0.0017464142,0.00082469557,0.0007438431,0.004543911,4.8511505e-05,2.0,9.702301e-05,1.8408699,1.0,0.5232451,8.085251e-05,0.0012774697,0.0014230042,0.00019404602,5.0,4.0,0.00029106904,27172.0,0.00043660356,0.00033957505,0.0053523495,0.55509204,0.00066299055,0.00025872802,363.0,0.55509204,259.0,0.0,6.0,0.0005497971,1.6170501e-05,1.0,0.00043660356,3.89473,0.00067916105,2.0,0.55509204,8.085251e-05,0.006581288,0.00017787552,9.702301e-05,0.0053523495,0.00066299055,0.00042043303,9.702301e-05,0.0005497971,0.00027489854,0.0018919181,1.0,2.0,0.010316613,0.0014715156,9.702301e-05,0.00038809204,0.0007438431
1.0,271.0,0.0,4194304.0,8.0,9.0,0.0,0.0,1.0,11524.0,0.0,1.0,4.0,1.0,1.0,1285271700.0,1.0,11776.0,0.00010851087,2.0,0.00014468117,6656.0,5.0,4.0,0.00010851087,1024.0,0.0,512.0,0.0014467592,0.0,1.0,0.0021702175,0.00018085145,0.0014467592,0.00025319203,0.27788627,4.0,1.0,4.9191074,0.10658999,0.00014468117,27648.0,6.0,7.234058e-05,5.7114697,0.00018085145,0.0003617029,0.0007234058,0.00025319203,0.00057872466,0.0,3.617029e-05,5.1003575,1.0,0.2346005,3.617029e-05,0.00021702173,0.00018085145,0.00014468117,2.0,1.0,0.00047021377,12592.0,3.617029e-05,0.0025679977,0.0031828703,0.27788627,0.00018085145,0.0,7.0,0.27788627,129.0,0.0,1.0,0.0,7.234058e-05,1.0,0.0027127718,5.7114697,0.00025319203,0.0,0.27788627,7.234058e-05,0.0006510417,0.0003255326,3.617029e-05,0.0031828703,0.004882989,0.00010851087,7.234058e-05,0.0019531955,0.0,0.0087890625,0.0,2.0,0.0014467592,7.234058e-05,0.00014468117,0.00018085145,0.0006510652
0.0,0.0,0.0,0.0,1.2,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012338322,3.0,0.0016223581,0.0,0.0,0.0,0.0001365091,0.0,0.000315021,0.0,0.010524299,0.0,3.0,0.00027826853,0.0027538084,0.010524299,0.0069855903,0.21858199,3.0,0.0,0.0,0.004294775,0.00012338322,380928.0,6.0,0.0007376741,6.616661,0.0024046602,0.00056178746,0.012369825,0.0052503496,0.0006930462,3.0,0.003706747,0.0,0.0,0.14361806,0.000105007,0.0013125874,0.0006615441,0.00048828253,0.0,1.0,0.0003570238,0.0,0.020583997,0.0022917716,0.003625357,0.21858199,0.0013703413,0.00020213847,53.0,0.21858199,1231.0,1.0,4.0,0.0006694196,0.00016801119,0.0,0.00062216644,6.616661,0.0005539119,1.0,0.21858199,0.0002730182,0.008069767,0.0003255217,0.00035177343,0.003625357,0.00092668674,0.00035964896,0.00030452028,0.0008768084,0.00030977064,0.00500357,0.0,1.0,0.010524299,0.0005329105,0.00013913427,0.00019951329,0.00041215247
